timestamp,device_type,cpu,memory,battery,temp,vibration
2025-12-18 17:44:06.179617,Ios,18.047170797544315,46.81931114906955,90.0,29.881434707948134,0.0
2025-12-18 17:44:07.179617,Ios,4.600158937595044,44.47592490985843,89.9498997995992,28.541426127252677,0.0
2025-12-18 17:44:08.179617,Ios,22.504511958064572,36.40259883357605,89.8997995991984,29.171053868328283,2.4877200933122583
2025-12-18 17:44:09.179617,Ios,24.40564716391214,32.487482719795516,89.8496993987976,31.267820755467486,0.9954349184248878
2025-12-18 17:44:10.179617,Ios,0.0,25.177355810791745,89.79959919839679,30.005986582399913,0.1823992961834086
2025-12-18 17:44:11.179617,Ios,1.978204931376819,37.28252246033683,89.74949899799599,30.680419953736674,1.248079161604585
2025-12-18 17:44:12.179617,Ios,16.278404031672853,52.10207506123702,89.6993987975952,31.34015848440438,0.0
2025-12-18 17:44:13.179617,Ios,11.837574076564177,42.17442135731824,89.64929859719439,29.25031707420478,0.43529961553863883
2025-12-18 17:44:14.179617,Ios,14.831988424957112,37.20213856975255,89.59919839679358,31.512496327259612,3.496271266707144
2025-12-18 17:44:15.179617,Ios,6.4695607242642,42.32540104750153,89.54909819639279,30.75768520691679,0.6985197596040089
2025-12-18 17:44:16.179617,Ios,23.793979748628285,32.195208235027785,89.49899799599199,27.530373826177044,0.6018697537540032
2025-12-18 17:44:17.179617,Ios,22.777919354289484,38.513383186511824,89.44889779559118,32.88460958237249,1.322192569463294
2025-12-18 17:44:18.179617,Ios,15.66030697561216,40.497387365078694,89.39879759519039,28.998510512486167,1.8434078649715184
2025-12-18 17:44:19.179617,Ios,26.27241206968033,39.569496740894756,89.34869739478958,26.68980931362963,0.0
2025-12-18 17:44:20.179617,Ios,19.675093422520455,43.9540306084504,89.29859719438878,27.909912580827395,0.0
2025-12-18 17:44:21.179617,Ios,6.407075371167618,41.72322613118026,89.24849699398797,27.957909678643357,0.8154369366292198
2025-12-18 17:44:22.179617,Ios,18.68750784082499,43.34163009053999,89.19839679358718,30.104346637315068,0.0
2025-12-18 17:44:23.179617,Ios,5.411173991710012,36.558138588846205,89.14829659318637,29.452298988907526,2.4680378933298712
2025-12-18 17:44:24.179617,Ios,23.784503013072726,44.48907704205274,89.09819639278557,29.326336064718813,0.027238415172164188
2025-12-18 17:44:25.179617,Ios,14.500740890137472,48.144684738119956,89.04809619238478,31.239403930964958,0.0
2025-12-18 17:44:26.179617,Ios,13.151376364547394,35.149252401742935,88.99799599198397,30.679750722385407,0.0
2025-12-18 17:44:27.179617,Ios,8.190704555960586,35.5615217214272,88.94789579158316,30.632095741288573,0.0
2025-12-18 17:44:28.179617,Ios,27.225413386740303,46.67892168160117,88.89779559118236,30.819656914657386,0.14881169407563116
2025-12-18 17:44:29.179617,Ios,13.45470517931198,39.0432800665247,88.84769539078157,31.232269336004478,0.21742380910342496
2025-12-18 17:44:30.179617,Ios,10.716721778368928,47.019106960332785,88.79759519038076,25.784093316445116,0.0
2025-12-18 17:44:31.179617,Ios,11.478664495117705,37.78732144053908,88.74749498997996,29.271123495471077,2.1183185585446083
2025-12-18 17:44:32.179617,Ios,20.323091855533487,47.27522788135356,88.69739478957916,25.639579871021052,2.2977797547750405
2025-12-18 17:44:33.179617,Ios,18.654440643640783,40.657429084027264,88.64729458917836,30.07211985359559,0.24441736496583322
2025-12-18 17:44:34.179617,Ios,19.12732611595988,41.291144116613474,88.59719438877755,29.99073405555131,0.0
2025-12-18 17:44:35.179617,Ios,19.308210030078826,47.82359010834952,88.54709418837675,32.09106454957936,1.4259223707383877
2025-12-18 17:44:36.179617,Ios,36.41647600870461,38.19114761277915,88.49699398797596,32.375268785442245,1.3330403427628632
2025-12-18 17:44:37.179617,Ios,10.935849836153844,35.294389520375205,88.44689378757515,30.405550096504733,0.9640873552354176
2025-12-18 17:44:38.179617,Ios,9.877572709284626,37.75717895985823,88.39679358717434,28.9992778452062,1.9722196239621737
2025-12-18 17:44:39.179617,Ios,6.862272717521222,42.26166975321569,88.34669338677355,30.970322225091476,0.0
2025-12-18 17:44:40.179617,Ios,21.159794225754958,32.171204639097425,88.29659318637275,28.944164725351374,3.5131330792777082
2025-12-18 17:44:41.179617,Ios,26.289722927208917,43.187354513255606,88.24649298597194,29.997214697113304,0.0
2025-12-18 17:44:42.179617,Ios,13.86052542345125,37.306143411911286,88.19639278557115,31.972272633921534,1.623834390801282
2025-12-18 17:44:43.179617,Ios,6.598435230374719,45.73906330366782,88.14629258517034,28.884457308021155,0.0
2025-12-18 17:44:44.179617,Ios,6.7551878430876044,28.02869847549764,88.09619238476954,31.611357278485002,0.0
2025-12-18 17:44:45.179617,Ios,21.50592787824701,36.06717112447916,88.04609218436873,31.354802737384606,2.774552970088004
2025-12-18 17:44:46.179617,Ios,22.43254171203442,31.56765924382949,87.99599198396794,28.090416365738356,0.10865026549872514
2025-12-18 17:44:47.179617,Ios,20.43154268305195,35.86885266818024,87.94589178356713,31.9477882564348,1.759883907699197
2025-12-18 17:44:48.179617,Ios,8.344902927113058,41.23832950554471,87.89579158316633,31.39713269074301,0.8554330830788691
2025-12-18 17:44:49.179617,Ios,17.321613230667197,39.103866872751226,87.84569138276554,30.203851774745313,0.342562765999741
2025-12-18 17:44:50.179617,Ios,16.16685809140728,38.733112155259924,87.79559118236473,28.475353083944697,2.5457754873990344
2025-12-18 17:44:51.179617,Ios,17.18688596729013,39.2040756430997,87.74549098196393,28.28158796284886,0.14501176302214952
2025-12-18 17:44:52.179617,Ios,23.7142877794819,41.01694120309972,87.69539078156312,28.924674846193955,0.0
2025-12-18 17:44:53.179617,Ios,17.23595548774682,34.95731979028446,87.64529058116233,31.08518892658392,0.0
2025-12-18 17:44:54.179617,Ios,21.78913563071895,43.534248204495256,87.59519038076152,28.088749665197206,1.3267875930525412
2025-12-18 17:44:55.179617,Ios,15.675790694888915,43.31332985192742,87.54509018036072,30.87502449723974,1.0932636595437621
2025-12-18 17:44:56.179617,Ios,17.891193986899843,41.925189688280504,87.49498997995993,27.516488942243214,0.0
2025-12-18 17:44:57.179617,Ios,21.312882258385404,42.78266721375631,87.44488977955912,29.591862831122302,0.0
2025-12-18 17:44:58.179617,Ios,0.428441801443336,41.4820900040433,87.39478957915831,30.21929550914802,0.0
2025-12-18 17:44:59.179617,Ios,11.803287836426986,50.175366513655334,87.34468937875752,34.89026029011784,0.0
2025-12-18 17:45:00.179617,Ios,10.296273457072045,39.56452914473745,87.29458917835672,27.245368688959264,0.0
2025-12-18 17:45:01.179617,Ios,8.61122151756658,38.464583908327114,87.24448897795591,32.94402913298027,0.0
2025-12-18 17:45:02.179617,Ios,12.248577487733163,36.23236209821311,87.1943887775551,30.29968482797456,0.0
2025-12-18 17:45:03.179617,Ios,29.949413112343958,34.83868664711082,87.14428857715431,30.822343836031926,1.657299889642879
2025-12-18 17:45:04.179617,Ios,6.341688843067567,33.77764106199462,87.09418837675351,30.23669582677641,1.7136819664853657
2025-12-18 17:45:05.179617,Ios,24.68278354591481,35.55601343384541,87.0440881763527,30.889453636390467,0.281284312866776
